date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:04:58	36513/36513	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:04:59%20GMT	https://www.alanjackson.com/news/alan-jackson-announced-as-a-presenter-for-cmt-music-awards	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-announced-as-a-presenter-for-cmt-music-awards.html	(from https://www.alanjackson.com/news?page=15)
17:04:59	18722/18722	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:00%20GMT	https://www.alanjackson.com/news/alan-graces-cover-of-country-weekly-on-stands-june-1	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-graces-cover-of-country-weekly-on-stands-june-1.html	(from https://www.alanjackson.com/news?page=15)
17:05:00	18209/18209	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:00%20GMT	https://www.alanjackson.com/news/alan-jackson-releases-thirty-miles-west-on-june-5	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-releases-thirty-miles-west-on-june-5.html	(from https://www.alanjackson.com/news?page=15)
17:05:00	44533/44533	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:01%20GMT	https://www.alanjackson.com/news/alan-jackson-30-miles-west-and-movin	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-30-miles-west-and-movin.html	(from https://www.alanjackson.com/news?page=15)
17:05:01	21001/21001	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:02%20GMT	https://www.alanjackson.com/news/alan-jackson-brings-aftershock-concert-to-mineral	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-brings-aftershock-concert-to-mineral.html	(from https://www.alanjackson.com/news?page=15)
17:05:02	20488/20488	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:03%20GMT	https://www.alanjackson.com/news/alan-jackson-thirty-miles-west-album-details-revealed	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-thirty-miles-west-album-details-revealed.html	(from https://www.alanjackson.com/news?page=15)
17:05:03	19330/19330	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:03%20GMT	https://www.alanjackson.com/news/alan-to-appear-on-gacs-noteworthy-at-the-opry	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-to-appear-on-gacs-noteworthy-at-the-opry.html	(from https://www.alanjackson.com/news?page=15)
17:05:03	23116/23116	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:04%20GMT	https://www.alanjackson.com/news/nashville-skyline-big-summer-sounds-coming-from-alan-jackson	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/nashville-skyline-big-summer-sounds-coming-from-alan-jackson.html	(from https://www.alanjackson.com/news?page=15)
17:05:05	48501/48501	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:05%20GMT	https://www.alanjackson.com/news?page=19	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news7537.html	(from https://www.alanjackson.com/news?page=15)
17:05:32	13012/13012	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:05:32%20GMT	https://www.alanjackson.com/content/imgs/2013-08-05_cw31-cover.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/2013-08-05_cw31-cover.69b.delayed	(from https://www.alanjackson.com/news/country-weeklys-50-greatest-songs-of-summer)
17:05:32	13035/13035	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:05:33%20GMT	https://www.alanjackson.com/content/imgs/2013-08-05_CW31-article-50-Songs-of-Summer-1.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/2013-08-05_CW31-article-50-Songs-of-Summer-1.jpg	(from https://www.alanjackson.com/news/country-weeklys-50-greatest-songs-of-summer)
17:05:33	0/-1	---M--	302	error ('')			https://www.alanjackson.com/tour.html	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/tour.69e.delayed	(from https://www.alanjackson.com/news/alan-jacksons-summer-road-trip)
17:05:34	18309/18309	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:35%20GMT	https://www.alanjackson.com/news/alan-to-play-special-opry-show-may-8th	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-to-play-special-opry-show-may-8th.html	(from https://www.alanjackson.com/news?page=16)
17:05:36	19869/19869	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:36%20GMT	https://www.alanjackson.com/news/alan-jackson-wont-stray-from-country-sound-tips-hat-to-taylor-swift	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-wont-stray-from-country-sound-tips-hat-to-taylor-swift.html	(from https://www.alanjackson.com/news?page=16)
17:05:36	21498/21498	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:37%20GMT	https://www.alanjackson.com/news/country-is-about-real-life-jackson-says	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/country-is-about-real-life-jackson-says.html	(from https://www.alanjackson.com/news?page=16)
17:05:37	18758/18758	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:38%20GMT	https://www.alanjackson.com/news/alan-jackson-to-release-new-album--thirty-miles-west--june-5	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-to-release-new-album--thirty-miles-west--june-5.html	(from https://www.alanjackson.com/news?page=16)
17:05:38	20689/20689	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:39%20GMT	https://www.alanjackson.com/news/from-capitolemi-records-nashville	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/from-capitolemi-records-nashville.html	(from https://www.alanjackson.com/news?page=16)
17:05:39	18140/18140	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:39%20GMT	https://www.alanjackson.com/news/watch-alan-perform-so-you-dont-have-to-love-me-anymore-on-the-tonight-show	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/watch-alan-perform-so-you-dont-have-to-love-me-anymore-on-the-tonight-show.html	(from https://www.alanjackson.com/news?page=16)
17:05:39	20895/20895	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:40%20GMT	https://www.alanjackson.com/news/alan-jackson-re-releases-gospel-album--precious-memories-%e2%80%93-on-sale-now	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-re-releases-gospel-album--precious-memories-%e2%80%93-on-sale-now.html	(from https://www.alanjackson.com/news?page=16)
17:05:40	19905/19905	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:41%20GMT	https://www.alanjackson.com/news/alan-jackson-where-were-you-is-icons-proudest-moment	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-where-were-you-is-icons-proudest-moment.html	(from https://www.alanjackson.com/news?page=16)
17:05:41	21283/21283	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:42%20GMT	https://www.alanjackson.com/news/alan-jackson-says-new-single-had-hair-raising-effect	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-says-new-single-had-hair-raising-effect.html	(from https://www.alanjackson.com/news?page=16)
17:05:42	38793/38793	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:42%20GMT	https://www.alanjackson.com/news/alan-jackson-to-receive-acm-jim-reeves-international-award	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-to-receive-acm-jim-reeves-international-award.html	(from https://www.alanjackson.com/news?page=16)
17:05:42	39649/39649	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:43%20GMT	https://www.alanjackson.com/news/last-night-alan-jackson-at-reliant-stadium	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/last-night-alan-jackson-at-reliant-stadium.html	(from https://www.alanjackson.com/news?page=16)
17:05:43	18665/18665	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:44%20GMT	https://www.alanjackson.com/news/alan-joins-cma-fest-line-up	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-joins-cma-fest-line-up.html	(from https://www.alanjackson.com/news?page=16)
17:05:44	19305/19305	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:44%20GMT	https://www.alanjackson.com/news/alan-jackson-breaks-attendance-record-in-62-year-history-of-san-antonio-rodeo	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-breaks-attendance-record-in-62-year-history-of-san-antonio-rodeo.html	(from https://www.alanjackson.com/news?page=16)
17:05:44	18881/18881	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:45%20GMT	https://www.alanjackson.com/news/alan-jackson-keeps-delivering-at-the-san-antonio-rodeo	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-keeps-delivering-at-the-san-antonio-rodeo.html	(from https://www.alanjackson.com/news?page=16)
17:05:45	18013/18013	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:46%20GMT	https://www.alanjackson.com/news/alan-to-perform-new-single-on-jay-leno	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-to-perform-new-single-on-jay-leno.html	(from https://www.alanjackson.com/news?page=16)
17:05:46	18495/18495	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:47%20GMT	https://www.alanjackson.com/news/alan-dierks-keith-jam-at-private-party	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-dierks-keith-jam-at-private-party.html	(from https://www.alanjackson.com/news?page=16)
17:05:47	18804/18804	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:47%20GMT	https://www.alanjackson.com/news/alan-jacksons-new-single-and-video-released	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jacksons-new-single-and-video-released.html	(from https://www.alanjackson.com/news?page=16)
17:05:47	17861/17861	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:48%20GMT	https://www.alanjackson.com/news/alan-graces-of-cover-of-current-country-weekly	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-graces-of-cover-of-current-country-weekly.html	(from https://www.alanjackson.com/news?page=16)
17:05:48	17751/17751	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:49%20GMT	https://www.alanjackson.com/news/gacs-top-50-videos-of-2011	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/gacs-top-50-videos-of-2011.html	(from https://www.alanjackson.com/news?page=16)
17:05:49	17386/17386	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:50%20GMT	https://www.alanjackson.com/news/gac-backstory-alan-jackson	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/gac-backstory-alan-jackson.html	(from https://www.alanjackson.com/news?page=16)
17:05:51	48033/48033	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:05:51%20GMT	https://www.alanjackson.com/news?page=20	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/newsf62c.html	(from https://www.alanjackson.com/news?page=16)
17:05:52	13000/13000	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:05:53%20GMT	https://www.alanjackson.com/content/imgs/gjajsmall.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/gjajsmall.jpg	(from https://www.alanjackson.com/news/alan-remembering-his-friend-george-jones)
17:05:53	13012/13012	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:05:54%20GMT	https://www.alanjackson.com/content/imgs/2013-04-01_cw13-cover.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/2013-04-01_cw13-cover.jpg	(from https://www.alanjackson.com/news/country-weekly---alan-jackson-precious-memories)
17:05:54	12997/12997	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:05:55%20GMT	https://www.alanjackson.com/store/index.php?cPath=358	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/store/index4a02.php	(from https://www.alanjackson.com/news/alan-jackson-to-release--precious-memories-volume-ii-on-march-26)
17:05:56	13071/13071	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:05:57%20GMT	https://www.alanjackson.com/store/product_info.php?cPath=347&products_id=9173&osCsid=f39a18e6b349b0b47022839b7c90c9c4	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/store/product_info08c1.php	(from https://www.alanjackson.com/news/alan-jackson-family-christmas-traditions-continue)
17:05:57	245/245	---MC-	302	error ('Found')	text/html	date:Tue,%2004%20Mar%202025%2001:05:58%20GMT	https://www.alanjackson.com/store/let-it-be-christmas-cd-p-36.html	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/store/let-it-be-christmas-cd-p-36.html	(from https://www.alanjackson.com/news/taste-of-countrys-top-50-country-christmas-songs)
17:06:21	12994/12994	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:06:22%20GMT	https://www.alanjackson.com/content/imgs/app.PNG	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/app.6bd.delayed	(from https://www.alanjackson.com/news/alans-website-is-going-mobile)
17:06:22	21445/21445	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:23%20GMT	https://www.alanjackson.com/news/alan-jackson-and-capitol-records-nashville-nominated-for-mashables-viral-campaign-of-the-year-award	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-and-capitol-records-nashville-nominated-for-mashables-viral-campaign-of-the-year-award.html	(from https://www.alanjackson.com/news?page=17)
17:06:23	19428/19428	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:24%20GMT	https://www.alanjackson.com/news/watch-alans-acceptance-speech-at-the-music-city-hall-of-fame-induction	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/watch-alans-acceptance-speech-at-the-music-city-hall-of-fame-induction.html	(from https://www.alanjackson.com/news?page=17)
17:06:24	18240/18240	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:25%20GMT	https://www.alanjackson.com/news/vote-for-alan-in-gacs-top-50-videos-of-2011	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/vote-for-alan-in-gacs-top-50-videos-of-2011.html	(from https://www.alanjackson.com/news?page=17)
17:06:24	25892/25892	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:25%20GMT	https://www.alanjackson.com/news/alan-among-inductees-for-music-city-walk-of-fame	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-among-inductees-for-music-city-walk-of-fame.html	(from https://www.alanjackson.com/news?page=17)
17:06:25	22227/22227	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:26%20GMT	https://www.alanjackson.com/news/alan-jackson-inducted-into-nashville-songwriters-hall-of-fame	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-inducted-into-nashville-songwriters-hall-of-fame.html	(from https://www.alanjackson.com/news?page=17)
17:06:26	19822/19822	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:27%20GMT	https://www.alanjackson.com/news/mineral-va-wins-free-alan-jackson-concert	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/mineral-va-wins-free-alan-jackson-concert.html	(from https://www.alanjackson.com/news?page=17)
17:06:27	28835/28835	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:28%20GMT	https://www.alanjackson.com/news/stars-add-new-tunes-to-country-kings-lyrics	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/stars-add-new-tunes-to-country-kings-lyrics.html	(from https://www.alanjackson.com/news?page=17)
17:06:27	22370/22370	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:28%20GMT	https://www.alanjackson.com/news/alan-jackson-draws-huge-crowd-to-capitol-street-party-in-nashville	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-draws-huge-crowd-to-capitol-street-party-in-nashville.html	(from https://www.alanjackson.com/news?page=17)
17:06:28	18268/18268	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:29%20GMT	https://www.alanjackson.com/news/tour-schedule-change-for-canadian-dates	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/tour-schedule-change-for-canadian-dates.html	(from https://www.alanjackson.com/news?page=17)
17:06:31	19263/19263	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:30%20GMT	https://www.alanjackson.com/news/gac-will-air-george-jones-80th-birthday-celebration	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/gac-will-air-george-jones-80th-birthday-celebration.html	(from https://www.alanjackson.com/news?page=17)
17:06:31	17748/17748	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:32%20GMT	https://www.alanjackson.com/news/watch-alans-concert-for-hope-performance	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/watch-alans-concert-for-hope-performance.html	(from https://www.alanjackson.com/news?page=17)
17:06:32	22805/22805	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:33%20GMT	https://www.alanjackson.com/news/alan-jackson-recalls-911-on-10th-anniversary	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-recalls-911-on-10th-anniversary.html	(from https://www.alanjackson.com/news?page=17)
17:06:33	19035/19035	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:34%20GMT	https://www.alanjackson.com/news/alan-jackson-on-bio-channel-%e2%80%9cwhen-pop-culture-saved-america%e2%80%9d	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-on-bio-channel-%e2%80%9cwhen-pop-culture-saved-america%e2%80%9d.html	(from https://www.alanjackson.com/news?page=17)
17:06:34	19770/19770	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:35%20GMT	https://www.alanjackson.com/news/alan-jackson-performs-where-were-you-at-a-concert-for-hope-on-september-11	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-performs-where-were-you-at-a-concert-for-hope-on-september-11.html	(from https://www.alanjackson.com/news?page=17)
17:06:34	20677/20677	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:35%20GMT	https://www.alanjackson.com/news/alan-jackson-to-be-inducted-into--nashville-songwriters-hall-of-fame	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-to-be-inducted-into--nashville-songwriters-hall-of-fame.html	(from https://www.alanjackson.com/news?page=17)
17:06:35	19776/19776	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:36%20GMT	https://www.alanjackson.com/news/alan-jackson-to-perform-at-washington-national-cathedral	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-to-perform-at-washington-national-cathedral.html	(from https://www.alanjackson.com/news?page=17)
17:06:36	19921/19921	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:37%20GMT	https://www.alanjackson.com/news/alan-jackson-featured-on-the-lost-notebooks-of-hank-williams	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-featured-on-the-lost-notebooks-of-hank-williams.html	(from https://www.alanjackson.com/news?page=17)
17:06:37	19528/19528	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:38%20GMT	https://www.alanjackson.com/news/opry-news-george-jones-to-celebrate-80th-birthday-at-grand-ole-opry	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/opry-news-george-jones-to-celebrate-80th-birthday-at-grand-ole-opry.html	(from https://www.alanjackson.com/news?page=17)
17:06:38	18442/18442	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:38%20GMT	https://www.alanjackson.com/news/alan-jackson-plays-to-over-30000-in-scandinavia	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-plays-to-over-30000-in-scandinavia.html	(from https://www.alanjackson.com/news?page=17)
17:06:38	18669/18669	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:39%20GMT	https://www.alanjackson.com/news/alan-to-headline-capitol-street-party-4	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-to-headline-capitol-street-party-4.html	(from https://www.alanjackson.com/news?page=17)
17:06:40	48463/48463	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:06:40%20GMT	https://www.alanjackson.com/news?page=21	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/newse4a7.html	(from https://www.alanjackson.com/news?page=17)
17:06:42	13012/13012	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:06:43%20GMT	https://www.alanjackson.com/content/imgs/2012-11-19_cw47-cover.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/2012-11-19_cw47-cover.jpg	(from https://www.alanjackson.com/news/alan-jackson-behind-the-music)
17:06:44	363/363	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:06:44%20GMT	https://wtvf.images.worldnow.com/interface/js/WNVideo.js?rnd=720814;hostDomain=www.newschannel5.com;playerWidth=480;playerHeight=300;isShowIcon=true;clipId=7896883;flvUri=;partnerclipid=;adTag=News;advertisingZone=;enableAds=true;landingPage=;islandingPageoverride=false;playerType=STANDARD_EMBEDDEDscript;controlsType=fixed	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/wtvf.images.worldnow.com/interface/js/WNVideo.6d4380a.delayed	(from https://www.alanjackson.com/news/urban-cowboy-commutes-by-horseback-into-the-city)
17:06:44	13057/13057	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:06:45%20GMT	https://www.alanjackson.com/content/imgs/WEB%20ACM%20Honors%202%20Getty%20Images%20Courtesy%20ACM%209-24-12.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/WEB%20ACM%20Honors%202%20Getty%20Images%20Courtesy%20ACM%209-24-12.jpg	(from https://www.alanjackson.com/news/acm-honors-trailblazers-and-pioneers-at-ryman-ceremonies)
17:10:17	12999/12999	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:10:17%20GMT	https://www.alanjackson.com/content/imgs/CornMaze.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/CornMaze.6e0.delayed	(from https://www.alanjackson.com/news/alan-featured-in-michigan-corn-maze)
17:10:17	13002/13002	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:10:18%20GMT	https://www.alanjackson.com/content/imgs/e1345058612.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/e1345058612.jpg	(from https://www.alanjackson.com/news/alan-added-to-sgmff-lineup)
17:10:18	13002/13002	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:10:19%20GMT	https://www.alanjackson.com/content/imgs/allman_banner.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/allman_banner.jpg	(from https://www.alanjackson.com/news/alan-added-to-sgmff-lineup)
17:10:19	13012/13012	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:10:20%20GMT	https://www.alanjackson.com/content/imgs/2012-07-30_cw31-cover.jpg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/2012-07-30_cw31-cover.jpg	(from https://www.alanjackson.com/news/boys-of-summer)
17:10:20	13002/13002	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:10:21%20GMT	https://www.alanjackson.com/content/imgs/2_DSC_0052.jpeg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/2_DSC_0052.jpeg	(from https://www.alanjackson.com/news/the-show-must-go-on)
17:10:21	13002/13002	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202025%2001:10:22%20GMT	https://www.alanjackson.com/content/imgs/3_DSC_0048.jpeg	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/content/imgs/3_DSC_0048.jpeg	(from https://www.alanjackson.com/news/the-show-must-go-on)
17:10:22	19758/19758	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:10:22%20GMT	https://www.alanjackson.com/news/alan-jackson-to-perform-a-free-show-in-the-city-that-demands-it-the-most	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-to-perform-a-free-show-in-the-city-that-demands-it-the-most.html	(from https://www.alanjackson.com/news?page=18)
17:10:23	20266/20266	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2001:10:24%20GMT	https://www.alanjackson.com/news/alan-jackson-tops-cmts-20-greatest-men-special	C:/Users/HP/Documents/File/Website/alanjackson%20D1%202nd/www.alanjackson.com/news/alan-jackson-tops-cmts-20-greatest-men-special.html	(from https://www.alanjackson.com/news?page=18)
